Year,Age,Female,Male,Total
1822,48,171004.79,143357.58,314362.37
1822,49,166105.43,139151.93,305257.36
1822,50,162389.02,136064.78,298453.8
1822,51,156250.67,132575.38,288826.05
1822,52,155714.0,132326.03,288040.03
1822,53,154919.56,131824.44,286744.0
1822,54,153571.4,130764.78,284336.18
1822,55,151964.78,129372.18,281336.96
1822,56,140756.54,128140.28,268896.82
1822,57,137901.56,125390.11,263291.67
1822,58,134904.01,122539.45,257443.46
1822,59,131752.5,119621.02,251373.52
1822,60,127978.41,116204.05,244182.46
1822,61,118836.62,111501.13,230337.75
1822,62,114997.59,108005.53,223003.12
1822,63,110679.21,104037.79,214717.0
1822,64,105936.48,99619.38,205555.86
1822,65,100968.6,94911.38,195879.98
1822,66,95133.77,88879.87,184013.64
1822,67,90088.35,84110.13,174198.48
1822,68,84697.63,79029.6,163727.23
1822,69,78718.36,73427.6,152145.96
1822,70,72290.94,67417.89,139708.83
1822,71,65652.33,61336.2,126988.53
1822,72,59260.34,55353.81,114614.15
1822,73,52981.35,49459.96,102441.31
1822,74,46953.79,43771.32,90725.11
1822,75,41253.77,38351.14,79604.91
1822,76,36103.08,34164.68,70267.76
1822,77,31964.62,30124.66,62089.28
1822,78,28066.07,26330.76,54396.83
1822,79,24268.06,22668.36,46936.42
1822,80,19908.81,18699.99,38608.8
1822,81,16797.71,15755.93,32553.64
1822,82,13932.08,13032.25,26964.33
1822,83,11353.76,10593.53,21947.29
1822,84,9119.77,8504.55,17624.32
1822,85,7271.88,6792.3,14064.18
1822,86,5809.44,5438.04,11247.48
1822,87,4668.1,4377.89,9045.99
1822,88,3775.46,3544.18,7319.64
1822,89,3048.72,2849.46,5898.18
1822,90,2429.89,2253.51,4683.4
1822,91,1907.34,1761.23,3668.57
1822,92,1454.38,1347.82,2802.2
1822,93,1069.04,1006.6,2075.64
1822,94,771.01,745.89,1516.9
1822,95,548.49,545.21,1093.7
1822,96,380.29,388.4,768.69
1822,97,255.64,267.83,523.47
1822,98,164.25,165.04,329.29
1822,99,96.32,93.92,190.24
1822,100,53.94,55.67,109.61
1822,101,34.31,34.29,68.6
1822,102,21.21,21.09,42.3
1822,103,12.7,13.05,25.75
1822,104,7.05,6.91,13.96
1822,105,3.51,4.26,7.77
1822,106,1.29,1.48,2.77
1822,107,0.76,0.68,1.44
1822,108,0.0,0.0,0.0
1822,109,0.0,0.0,0.0
1822,110,0.0,0.0,0.0
1823,0,413691.8,430876.59,844568.39
1823,1,372655.23,383901.53,756556.76
1823,2,384349.76,394867.9,779217.66
1823,3,351292.03,354114.2,705406.23
1823,4,341797.64,344077.09,685874.73
1823,5,334542.26,336367.22,670909.48
1823,6,327827.62,329313.24,657140.86
1823,7,314481.9,329787.17,644269.07
1823,8,308920.67,323744.16,632664.83
1823,9,303726.36,318136.65,621863.01
1823,10,299253.42,313300.83,612554.25
1823,11,295791.74,309540.19,605331.93
1823,12,290549.58,304357.39,594906.97
1823,13,287772.9,301477.92,589250.82
1823,14,285265.49,299030.82,584296.31
1823,15,282511.61,296535.36,579046.97
1823,16,277495.09,291840.39,569335.48
1823,17,279932.43,283043.83,562976.26
1823,18,276471.81,280152.44,556624.25
1823,19,272907.93,276992.55,549900.48
1823,20,269189.47,273351.0,542540.47
1823,21,266647.52,270594.92,537242.44
1823,22,276693.2,270544.58,547237.78
1823,23,274044.85,267381.16,541426.01
1823,24,268727.67,261567.64,530295.31
1823,25,261202.55,253636.97,514839.52
1823,26,252735.45,244885.16,497620.61
1823,27,273535.17,236377.14,509912.31
1823,28,259120.84,223465.67,482586.51
1823,29,247068.18,212677.13,459745.31
1823,30,237173.73,203833.03,441006.76
1823,31,228015.82,195692.25,423708.07
1823,32,228735.5,187352.02,416087.52
1823,33,226789.26,185686.36,412475.62
1823,34,225347.31,184501.4,409848.71
1823,35,224925.71,184238.9,409164.61
1823,36,226793.93,185950.36,412744.29
1823,37,209507.96,189306.49,398814.45
1823,38,207783.29,188001.28,395784.57
1823,39,206027.54,186679.4,392706.94
1823,40,203565.82,184696.6,388262.42
1823,41,199969.96,181623.9,381593.86
1823,42,195995.07,178955.15,374950.22
1823,43,192395.62,175745.02,368140.64
1823,44,187778.26,171531.3,359309.56
1823,45,182326.03,166490.11,348816.14
1823,46,175987.1,160562.07,336549.17
1823,47,182950.82,153644.29,336595.11
1823,48,175029.14,146760.98,321790.12
1823,49,168594.5,141186.36,309780.86
1823,50,163897.08,137175.96,301073.04
1823,51,160004.7,133969.52,293974.22
1823,52,153579.72,130182.42,283762.14
1823,53,152942.35,129848.35,282790.7
1823,54,151983.99,129195.13,281179.12
1823,55,150530.13,128021.91,278552.04
1823,56,148929.04,126608.05,275537.09
1823,57,137789.52,125337.87,263127.39
1823,58,134782.3,122443.04,257225.34
1823,59,131589.34,119423.95,251013.29
1823,60,128154.67,116266.33,244421.0
1823,61,123777.67,112340.35,236118.02
1823,62,114962.13,107886.54,222848.67
1823,63,110864.55,104168.81,215033.36
1823,64,106339.13,100018.63,206357.76
1823,65,101497.78,95502.58,197000.36
1823,66,96408.69,90684.88,187093.57
1823,67,92294.38,85100.28,177394.66
1823,68,87043.75,80219.8,167263.55
1823,69,81377.79,74970.33,156348.12
1823,70,75068.37,69155.85,144224.22
1823,71,68580.76,63182.86,131763.62
1823,72,61353.6,57367.72,118721.32
1823,73,54925.12,51344.68,106269.8
1823,74,48703.49,45493.52,94197.01
1823,75,42774.33,39880.68,82655.01
1823,76,37332.95,34690.3,72023.25
1823,77,32605.24,30675.5,63280.74
1823,78,28645.08,26835.16,55480.24
1823,79,24911.34,23239.54,48150.88
1823,80,20211.09,18972.91,39184.0
1823,81,17045.78,16022.39,33068.17
1823,82,14136.59,13298.14,27434.73
1823,83,11514.65,10816.34,22330.99
1823,84,9221.81,8641.59,17863.4
1823,85,7301.06,6825.57,14126.63
1823,86,5781.94,5399.03,11180.97
1823,87,4601.62,4290.13,8891.75
1823,88,3696.77,3440.17,7136.94
1823,89,2994.98,2781.49,5776.47
1823,90,2411.64,2223.95,4635.59
1823,91,1914.61,1749.04,3663.65
1823,92,1490.98,1355.41,2846.39
1823,93,1121.87,1025.2,2147.07
1823,94,805.32,751.69,1557.01
1823,95,559.98,541.89,1101.87
1823,96,383.78,386.52,770.3
1823,97,253.33,266.17,519.5
1823,98,160.98,176.78,337.76
1823,99,96.41,99.91,196.32
1823,100,54.28,54.21,108.49
1823,101,33.48,35.59,69.07
1823,102,20.69,21.36,42.05
1823,103,12.18,12.84,25.02
1823,104,6.91,7.61,14.52
1823,105,3.65,3.9,7.55
1823,106,1.36,2.31,3.67
1823,107,0.0,0.32,0.32
1823,108,0.0,0.0,0.0
1823,109,0.0,0.0,0.0
1823,110,0.0,0.0,0.0
1824,0,414612.09,432595.09,847207.18
1824,1,375751.78,385617.8,761369.58
1824,2,358044.01,367454.3,725498.31
1824,3,368100.77,374634.67,742735.44
1824,4,345666.62,347166.35,692832.97
1824,5,338266.99,339436.59,677703.58
1824,6,331991.29,332897.89,664889.18
1824,7,325684.58,326363.27,652047.85
1824,8,309420.62,325534.31,634954.93
1824,9,304375.19,320058.39,624433.58
1824,10,299729.98,315022.39,614752.37
1824,11,295816.8,310786.06,606602.86
1824,12,292730.73,307450.71,600181.44
1824,13,289013.73,302979.8,591993.53
1824,14,286344.64,300270.37,586615.01
1824,15,283792.73,297839.32,581632.05
1824,16,280761.05,295069.49,575830.54
1824,17,274736.81,289242.39,563979.2
1824,18,277806.21,281762.28,559568.49
1824,19,274254.64,278577.2,552831.84
1824,20,270643.08,275076.11,545719.19
1824,21,266839.96,271152.63,537992.59
1824,22,265018.48,268998.13,534016.61
1824,23,275503.07,269338.79,544841.86
1824,24,272321.33,265726.52,538047.85
1824,25,266433.28,259502.71,525935.99
1824,26,258598.09,251455.72,510053.81
1824,27,250046.18,242777.77,492823.95
1824,28,270885.53,234473.57,505359.1
1824,29,256767.28,221911.14,478678.42
1824,30,245123.99,211551.4,456675.39
1824,31,235427.03,202910.14,438337.17
1824,32,226113.75,194662.45,420776.2
1824,33,226107.4,185497.71,411605.11
1824,34,224256.88,183926.86,408183.74
1824,35,222940.82,182865.4,405806.22
1824,36,222854.48,182872.95,405727.43
1824,37,225360.03,185116.48,410476.51
1824,38,207476.63,187563.79,395040.42
1824,39,205775.66,186264.74,392040.4
1824,40,203938.62,184850.83,388789.45
1824,41,201208.59,182583.17,383791.76
1824,42,197399.23,179295.15,376694.38
1824,43,194292.93,177334.85,371627.78
1824,44,190434.64,173869.84,364304.48
1824,45,185575.78,169424.9,355000.68
1824,46,179922.64,164175.64,344098.28
1824,47,173275.72,157946.01,331221.73
1824,48,180026.41,151013.15,331039.56
1824,49,172250.77,144271.07,316521.84
1824,50,166097.84,138965.24,305063.08
1824,51,161623.73,135180.57,296804.3
1824,52,157603.57,131879.45,289483.02
1824,53,150930.65,127796.74,278727.39
1824,54,150219.88,127353.07,277572.95
1824,55,149108.34,126496.32,275604.66
1824,56,147507.52,125141.48,272649.0
1824,57,145836.64,123639.45,269476.09
1824,58,134686.04,122287.95,256973.99
1824,59,131453.5,119232.22,250685.72
1824,60,128026.34,116063.49,244089.83
1824,61,124287.65,112706.83,236994.48
1824,62,119398.66,108346.87,227745.53
1824,63,111001.82,104200.52,215202.34
1824,64,106741.84,100300.57,207042.41
1824,65,102116.02,95994.93,198110.95
1824,66,97177.31,91345.68,188522.99
1824,67,91951.53,86378.81,178330.34
1824,68,89483.52,81181.49,170665.01
1824,69,83920.96,76124.39,160045.35
1824,70,77867.05,70651.12,148518.17
1824,71,71123.99,64582.6,135706.59
1824,72,64590.15,58683.66,123273.81
1824,73,56832.04,53195.3,110027.34
1824,74,50471.39,47216.57,97687.96
1824,75,44456.32,41519.11,85975.43
1824,76,38709.44,36040.37,74749.81
1824,77,33584.64,31130.1,64714.74
1824,78,29291.81,27310.73,56602.54
1824,79,25497.05,23683.92,49180.97
1824,80,20604.65,19236.99,39841.64
1824,81,17315.29,16256.02,33571.31
1824,82,14345.99,13535.06,27881.05
1824,83,11686.18,11062.44,22748.62
1824,84,9366.99,8854.35,18221.34
1824,85,7414.32,6962.2,14376.52
1824,86,5848.35,5440.73,11289.08
1824,87,4625.57,4266.91,8892.48
1824,88,3681.94,3374.0,7055.94
1824,89,2954.15,2703.28,5657.43
1824,90,2369.84,2184.56,4554.4
1824,91,1880.19,1748.35,3628.54
1824,92,1462.63,1370.15,2832.78
1824,93,1113.98,1055.21,2169.19
1824,94,815.37,785.69,1601.06
1824,95,562.4,554.04,1116.44
1824,96,378.39,380.81,759.2
1824,97,251.92,256.28,508.2
1824,98,161.84,164.96,326.8
1824,99,100.49,102.79,203.28
1824,100,61.86,60.27,122.13
1824,101,39.2,40.02,79.22
1824,102,24.2,26.23,50.43
1824,103,15.06,15.6,30.66
1824,104,8.8,9.33,18.13
1824,105,4.95,5.41,10.36
1824,106,2.62,2.74,5.36
1824,107,1.02,1.59,2.61
1824,108,0.0,0.32,0.32
1824,109,0.0,0.0,0.0
1824,110,0.0,0.0,0.0
1825,0,422437.67,440614.9,863052.57
1825,1,376344.19,385953.69,762297.88
1825,2,358386.95,367079.83,725466.78
1825,3,346566.71,354853.47,701420.18
1825,4,354861.3,357911.35,712772.65
1825,5,341635.11,342072.44,683707.55
1825,6,335381.31,335604.16,670985.47
1825,7,330135.94,330162.86,660298.8
1825,8,324303.26,324149.1,648452.36
1825,9,305094.66,321953.37,627048.03
1825,10,300532.25,316992.7,617524.95
1825,11,296185.38,312317.12,608502.5
1825,12,292702.61,308562.05,601264.66
1825,13,289831.05,305506.83,595337.88
1825,14,287491.74,301604.33,589096.07
1825,15,284813.84,298949.09,583762.93
1825,16,282177.44,296427.91,578605.35
1825,17,278887.34,293351.87,572239.21
1825,18,271886.02,286376.79,558262.81
1825,19,275611.72,280212.6,555824.32
1825,20,271972.0,276708.88,548680.88
1825,21,268352.7,273064.25,541416.95
1825,22,264446.79,268948.15,533394.94
1825,23,263331.66,267503.98,530835.64
1825,24,274230.04,268299.67,542529.71
1825,25,270476.12,264237.61,534713.73
1825,26,263985.24,257560.58,521545.82
1825,27,255810.7,249279.37,505090.07
1825,28,247173.69,240603.95,487777.64
1825,29,268080.47,232481.9,500562.37
1825,30,254309.94,220301.91,474611.85
1825,31,243138.81,210404.26,453543.07
1825,32,233683.8,202021.37,435705.17
1825,33,224235.77,193692.47,417928.24
1825,34,223497.71,183704.97,407202.68
1825,35,221719.85,182225.64,403945.49
1825,36,220473.48,181233.9,401707.38
1825,37,220689.59,181511.23,402200.82
1825,38,223803.44,184275.43,408078.87
1825,39,205305.18,185805.78,391110.96
1825,40,203621.51,184518.59,388140.1
1825,41,201708.67,182994.84,384703.51
1825,42,198722.22,180456.36,379178.58
1825,43,194717.18,176953.02,371670.2
1825,44,192502.33,175695.48,368197.81
1825,45,188411.51,171970.14,360381.65
1825,46,183331.65,167261.65,350593.3
1825,47,177488.83,161790.26,339279.09
1825,48,170537.89,155246.57,325784.46
1825,49,177073.46,148296.1,325369.56
1825,50,169441.52,141700.62,311142.14
1825,51,163563.39,136673.47,300236.86
1825,52,159319.87,133121.0,292440.87
1825,53,155168.29,129732.74,284901.03
1825,54,148233.28,125363.07,273596.35
1825,55,147422.16,124818.58,272240.74
1825,56,146094.75,123768.97,269863.72
1825,57,144273.72,122235.57,266509.29
1825,58,142474.13,120639.72,263113.85
1825,59,131277.45,119190.92,250468.37
1825,60,127832.21,115957.46,243789.67
1825,61,124195.35,112618.9,236814.25
1825,62,120264.14,109078.7,229342.84
1825,63,114948.65,104305.14,219253.79
1825,64,107032.37,100493.66,207526.03
1825,65,102658.29,96449.86,199108.15
1825,66,97871.01,91980.82,189851.83
1825,67,92783.19,87189.45,179972.64
1825,68,87356.83,82040.97,169397.8
1825,69,86488.07,77187.69,163675.76
1825,70,80607.62,71919.62,152527.24
1825,71,74197.79,66208.46,140406.25
1825,72,67156.86,59959.03,127115.89
1825,73,60705.19,54226.86,114932.05
1825,74,52533.51,49177.07,101710.58
1825,75,46346.43,43371.12,89717.55
1825,76,40533.06,37878.01,78411.07
1825,77,34928.97,32546.98,67475.95
1825,78,30056.58,27883.93,57940.51
1825,79,26138.08,24200.86,50338.94
1825,80,21147.83,19557.34,40705.17
1825,81,17668.39,16429.86,34098.25
1825,82,14584.78,13650.79,28235.57
1825,83,11883.0,11188.09,23071.09
1825,84,9552.46,9030.1,18582.56
1825,85,7607.02,7174.92,14781.94
1825,86,6040.51,5650.45,11690.96
1825,87,4791.33,4429.75,9221.08
1825,88,3812.74,3489.52,7302.26
1825,89,3040.69,2763.02,5803.71
1825,90,2413.89,2193.15,4607.04
1825,91,1901.03,1747.4,3648.43
1825,92,1472.45,1372.0,2844.45
1825,93,1116.16,1052.11,2168.27
1825,94,828.98,792.98,1621.96
1825,95,589.36,574.12,1163.48
1825,96,394.98,393.22,788.2
1825,97,258.11,260.88,518.99
1825,98,168.96,169.81,338.77
1825,99,106.37,104.55,210.92
1825,100,64.76,64.47,129.23
1825,101,41.81,40.18,81.99
1825,102,26.01,26.07,52.08
1825,103,15.7,16.68,32.38
1825,104,9.62,9.48,19.1
1825,105,5.33,5.43,10.76
1825,106,2.81,2.84,5.65
1825,107,1.41,1.31,2.72
1825,108,0.28,0.65,0.93
1825,109,0.0,0.0,0.0
1825,110,0.0,0.0,0.0
1826,0,464249.98,492751.78,957001.76
1826,1,383302.77,392532.69,775835.46
1826,2,361022.79,369317.21,730340.0
1826,3,345383.34,353054.37,698437.71
1826,4,339041.12,346343.95,685385.07
1826,5,343653.58,343282.93,686936.51
1826,6,338362.23,337868.26,676230.49
1826,7,333012.35,332406.11,665418.46
1826,8,328707.42,327999.81,656707.23
1826,9,323264.43,322442.9,645707.33
1826,10,301068.01,318835.51,619903.52
1826,11,296847.52,314281.68,611129.2
1826,12,292737.45,309880.55,602618.0
1826,13,289572.39,306474.66,596047.05
1826,14,286774.64,303527.6,590302.24
1826,15,285663.37,300010.83,585674.2
1826,16,282882.62,297226.3,580108.92
1826,17,280148.84,294553.45,574702.29
1826,18,276617.09,291147.81,567764.9
1826,19,268688.09,283061.6,551749.69
1826,20,273120.9,278249.89,551370.79
1826,21,269495.41,274681.09,544176.5
1826,22,265906.47,271017.05,536923.52
1826,23,261933.5,266846.07,528779.57
1826,24,261543.72,266205.9,527749.62
1826,25,272856.83,267490.64,540347.47
1826,26,268538.51,262988.54,531527.05
1826,27,261445.61,255792.99,517238.6
1826,28,252937.46,247223.78,500161.24
1826,29,244221.59,238504.06,482725.65
1826,30,265198.34,230531.09,495729.43
1826,31,251766.85,218665.98,470432.83
1826,32,241041.11,209188.82,450229.93
1826,33,231800.93,201024.57,432825.5
1826,34,222192.76,192589.55,414782.31
1826,35,220709.26,181786.63,402495.89
1826,36,218983.86,180376.57,399360.43
1826,37,217825.53,179484.9,397310.43
1826,38,218365.28,180037.51,398402.79
1826,39,222116.06,183314.39,405430.45
1826,40,203036.46,183918.57,386955.03
1826,41,201400.1,182600.88,384000.98
1826,42,199424.92,180957.29,380382.21
1826,43,196179.28,178129.76,374309.04
1826,44,191959.24,174393.51,366352.75
1826,45,190600.41,173829.45,364429.86
1826,46,186227.31,169817.93,356045.24
1826,47,180874.08,164850.01,345724.09
1826,48,174795.44,159167.6,333963.04
1826,49,167502.75,152335.01,319837.76
1826,50,173799.92,145401.96,319201.88
1826,51,166297.74,138984.55,305282.29
1826,52,160710.94,134248.27,294959.21
1826,53,156721.55,130927.01,287648.56
1826,54,152469.85,127438.2,279908.05
1826,55,145307.65,122755.59,268063.24
1826,56,144398.49,122078.79,266477.28
1826,57,142826.18,120798.97,263625.15
1826,58,140732.53,119048.41,259780.94
1826,59,138735.16,117318.25,256053.41
1826,60,127434.21,115740.51,243174.72
1826,61,123708.33,112307.17,236015.5
1826,62,119896.59,108823.7,228720.29
1826,63,115819.17,105135.04,220954.21
1826,64,110141.7,99993.58,210135.28
1826,65,102797.18,96576.05,199373.23
1826,66,98311.72,92396.26,190707.98
1826,67,93368.74,87765.48,181134.22
1826,68,88098.35,82810.96,170909.31
1826,69,82424.02,77451.25,159875.27
1826,70,83119.92,72924.43,156044.35
1826,71,76906.43,67451.53,144357.96
1826,72,70233.81,61591.49,131825.3
1826,73,62998.42,55253.11,118251.53
1826,74,56741.42,49779.44,106520.86
1826,75,48277.47,45259.0,93536.47
1826,76,42289.81,39628.96,81918.77
1826,77,36678.76,34322.05,71000.81
1826,78,31195.62,29110.24,60305.86
1826,79,26558.34,24679.74,51238.08
1826,80,21826.47,20030.43,41856.9
1826,81,18117.73,16687.4,34805.13
1826,82,14864.77,13787.92,28652.69
1826,83,12057.2,11274.64,23331.84
1826,84,9681.04,9115.54,18796.58
1826,85,7709.71,7282.97,14992.68
1826,86,6135.03,5765.92,11900.95
1826,87,4877.57,4523.41,9400.98
1826,88,3874.75,3531.35,7406.1
1826,89,3079.85,2766.41,5846.26
1826,90,2429.14,2161.29,4590.43
1826,91,1897.47,1690.41,3587.88
1826,92,1464.24,1326.26,2790.5
1826,93,1109.6,1023.87,2133.47
1826,94,821.56,768.39,1589.95
1826,95,594.72,562.8,1157.52
1826,96,412.67,395.37,808.04
1826,97,264.74,256.16,520.9
1826,98,165.48,159.02,324.5
1826,99,105.12,96.67,201.79
1826,100,65.46,58.88,124.34
1826,101,42.59,39.9,82.49
1826,102,26.96,24.21,51.17
1826,103,16.38,15.16,31.54
1826,104,9.58,9.34,18.92
1826,105,5.76,4.86,10.62
1826,106,2.91,2.53,5.44
1826,107,1.34,0.97,2.31
1826,108,0.58,0.29,0.87
1826,109,0.0,0.0,0.0
1826,110,0.0,0.0,0.0
1827,0,423254.2,441512.61,864766.81
1827,1,410572.78,429929.56,840502.34
1827,2,363989.11,373305.03,737294.14
1827,3,349107.28,357453.57,706560.85
1827,4,338953.92,346668.98,685622.9
1827,5,331194.82,338323.81,669518.63
1827,6,334418.44,336078.89,670497.33
1827,7,330107.16,331602.82,661709.98
1827,8,326423.41,327800.15,654223.56
1827,9,322717.3,323970.79,646688.09
1827,10,319762.1,320839.45,640601.55
1827,11,299075.8,316348.45,615424.25
1827,12,295565.5,312502.11,608067.61
1827,13,291768.34,308487.29,600255.63
1827,14,287685.08,304462.22,592147.3
1827,15,283885.45,301097.81,584983.26
1827,16,284684.88,297909.48,582594.36
1827,17,280325.57,294494.13,574819.7
1827,18,276174.08,291318.81,567492.89
1827,19,272457.58,288291.65,560749.23
1827,20,268465.92,284438.93,552904.85
1827,21,269770.1,276121.05,545891.15
1827,22,266700.07,272413.82,539113.89
1827,23,263943.29,268698.11,532641.4
1827,24,261257.59,265006.66,526264.25
1827,25,258070.96,260910.09,518981.05
1827,26,265039.92,260447.14,525487.06
1827,27,263830.34,258782.28,522612.62
1827,28,259898.56,254559.95,514458.51
1827,29,253236.08,247681.76,500917.84
1827,30,245213.11,239459.88,484672.99
1827,31,264626.99,231064.37,495691.36
1827,32,250155.4,217927.31,468082.71
1827,33,237753.59,206678.31,444431.9
1827,34,227793.25,197689.15,425482.4
1827,35,219048.46,189941.49,408989.95
1827,36,220629.46,181850.18,402479.64
1827,37,218253.36,180006.93,398260.29
1827,38,216256.63,178533.93,394790.56
1827,39,214810.76,177542.5,392353.26
1827,40,215010.26,177980.15,392990.41
1827,41,200342.96,181118.94,381461.9
1827,42,198176.42,179470.48,377646.9
1827,43,196196.1,177983.9,374180.0
1827,44,193910.42,176178.7,370089.12
1827,45,190422.81,173207.29,363630.1
1827,46,185777.25,169328.86,355106.11
1827,47,182517.2,166319.69,348836.89
1827,48,178221.51,162280.36,340501.87
1827,49,173002.2,157329.3,330331.5
1827,50,167110.81,151701.95,318812.76
1827,51,172794.19,144961.32,317755.51
1827,52,164416.46,137572.57,301989.03
1827,53,157278.89,131233.82,288512.71
1827,54,152014.41,126506.74,278521.15
1827,55,148293.31,123126.35,271419.66
1827,56,141378.2,119527.14,260905.34
1827,57,140657.29,118778.67,259435.96
1827,58,139587.52,117777.1,257364.62
1827,59,137659.6,116097.59,253757.19
1827,60,135062.86,113887.51,248950.37
1827,61,123368.24,111666.48,235034.72
1827,62,119209.25,108002.72,227211.97
1827,63,114877.24,104217.09,219094.33
